Station Name: PHOENIX PARK
Station Height: 48 M 
Latitude:53.364  ,Longitude: -6.350


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)
cbl:   -  Mean CBL Pressure (hpa)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
06-jul-2012,0,17.3,0,10.3,0,6.5,0,14.3,1003.0,16.055
07-jul-2012,0,19.8,0,13.2,0,13.2,0,0.0,1002.3,18.538
08-jul-2012,0,14.6,0,11.1,0,10.0,0,2.7,1004.2,16.498
09-jul-2012,0,17.0,0,10.2,0,10.0,0,8.4,1006.2,16.065
10-jul-2012,0,18.7,0,9.4,0,8.3,0,0.5,1005.8,16.915
11-jul-2012,0,17.2,0,7.9,0,9.5,0,2.2,1006.6,17.760
12-jul-2012,0,16.1,0,6.4,0,3.0,0,2.5,1003.1,15.682
13-jul-2012,0,16.7,0,10.8,0,10.6,0,1.6,997.3,15.812
14-jul-2012,0,15.4,0,9.6,0,8.2,0,0.0,1002.7,15.860
15-jul-2012,0,18.3,0,7.2,0,3.4,0,1.0,1008.8,16.220
16-jul-2012,0,19.6,0,12.9,0,10.6,0,12.2,1010.5,17.253
17-jul-2012,0,24.2,0,13.5,0,13.6,0,9.3,1011.2,20.005
18-jul-2012,0,19.5,0,11.8,0,13.4,0,0.6,1004.7,19.253
19-jul-2012,0,17.2,0,9.7,0,6.5,0,0.0,1006.8,17.225
20-jul-2012,0,17.6,0,8.2,0,9.5,0,0.0,1013.6,17.485
21-jul-2012,0,20.6,0,6.3,0,2.4,0,0.0,1017.8,18.147
22-jul-2012,0,21.9,0,13.0,0,10.2,0,0.0,1014.9,19.167
23-jul-2012,0,24.3,0,16.7,0,16.9,0,1.5,1010.3,23.042
24-jul-2012,0,18.6,0,15.2,0,16.8,0,13.4,1011.6,20.423
25-jul-2012,0,19.1,0,10.0,0,13.5,0,0.6,1014.5,19.570
26-jul-2012,0,22.2,0,8.9,0,5.2,0,0.0,1013.8,19.055
27-jul-2012,0,19.2,0,9.0,0,6.1,0,0.1,1010.4,19.093
28-jul-2012,0,17.4,0,8.5,0,3.9,0,5.3,1005.9,17.288
29-jul-2012,0,17.1,0,9.1,0,6.4,0,5.1,1005.9,17.170
30-jul-2012,0,19.1,0,8.1,0,3.6,0,0.5,1007.6,17.478
31-jul-2012,0,16.7,0,11.2,0,10.6,0,5.4,1001.8,16.790
01-aug-2012,0,20.3,0,11.2,0,12.9,0,1.6,994.7,17.632
02-aug-2012,0,20.9,0,9.8,0,5.1,0,0.0,999.6,17.573
03-aug-2012,0,20.6,0,13.2,0,11.1,0,4.9,999.4,17.660
04-aug-2012,0,18.5,0,10.7,0,12.7,0,1.9,999.9,17.995
05-aug-2012,0,17.9,0,10.0,0,5.6,0,1.4,1000.9,16.683
06-aug-2012,0,18.1,0,10.9,0,11.4,0,1.5,1004.9,17.403
07-aug-2012,0,18.3,0,11.2,0,11.9,0,0.0,1011.8,17.353
08-aug-2012,0,19.1,0,9.4,0,5.7,0,0.0,1017.6,17.698
09-aug-2012,0,21.7,0,13.0,0,13.0,0,0.0,1020.9,19.140
10-aug-2012,0,22.0,0,12.0,0,8.5,0,0.0,1019.8,20.025
11-aug-2012,0,20.3,0,12.8,0,8.5,0,0.0,1012.1,20.017
12-aug-2012,0,18.9,0,15.1,0,13.3,0,3.0,1003.4,18.620
13-aug-2012,0,23.4,0,15.1,0,13.9,0,2.8,997.7,19.783
14-aug-2012,0,23.4,0,14.2,0,11.3,0,0.1,1001.0,19.840
15-aug-2012,0,18.8,0,15.3,0,13.4,0,13.5,993.7,17.542
16-aug-2012,0,20.6,0,14.4,0,11.4,0,3.3,996.1,17.513
17-aug-2012,0,22.7,0,15.0,0,14.4,0,2.9,998.5,19.158
18-aug-2012,0,22.6,0,15.9,0,13.4,0,0.0,1005.2,20.400
19-aug-2012,0,20.7,0,12.2,0,8.1,0,0.0,1009.0,18.400
20-aug-2012,0,23.1,0,12.3,0,7.9,0,0.0,1010.4,19.587
21-aug-2012,0,21.4,0,12.2,0,9.6,0,5.3,1008.6,19.385
22-aug-2012,0,20.5,0,11.9,0,8.6,0,0.0,1008.8,18.347
23-aug-2012,0,18.6,0,12.4,0,10.2,0,0.0,1005.0,17.415
24-aug-2012,0,16.4,0,12.0,0,10.1,0,4.2,996.5,16.038
25-aug-2012,0,18.7,0,9.6,0,12.8,0,3.5,999.8,16.880
26-aug-2012,0,19.5,0,8.4,0,3.4,0,0.0,1007.1,16.040
27-aug-2012,0,19.6,0,11.7,0,11.9,0,7.6,998.8,16.972
28-aug-2012,0,19.2,0,10.7,0,6.8,0,0.1,1000.9,15.520
29-aug-2012,0,18.8,0,11.9,0,10.0,0,6.5,999.5,16.235
30-aug-2012,0,17.4,0,8.2,0,7.4,0,0.1,1014.2,15.577
31-aug-2012,0,16.7,0,7.8,0,3.6,0,0.2,1023.1,14.528
01-sep-2012,0,21.3,0,12.5,0,9.9,0,0.0,1017.5,17.065
02-sep-2012,0,20.3,0,11.9,0,14.1,0,0.1,1018.2,18.885
03-sep-2012,0,23.1,0,10.2,0,6.2,0,0.0,1019.2,18.403
04-sep-2012,0,19.2,0,8.9,0,14.1,0,1.1,1020.0,19.077
05-sep-2012,0,19.1,0,7.4,0,2.5,0,0.0,1024.6,16.573
06-sep-2012,0,21.4,0,7.2,0,2.2,0,0.0,1020.8,17.097
07-sep-2012,0,21.8,0,12.8,0,10.2,0,0.0,1018.2,19.290
08-sep-2012,0,22.2,0,9.4,0,12.8,0,0.0,1011.4,20.612
09-sep-2012,0,20.7,0,8.4,0,4.3,0,0.0,1000.4,16.945
10-sep-2012,0,15.7,0,8.9,0,10.0,0,6.2,999.7,16.380
11-sep-2012,0,14.8,0,6.7,0,2.2,0,0.2,1005.9,14.095
12-sep-2012,0,17.5,0,6.6,0,3.3,0,1.3,1010.9,14.743
13-sep-2012,0,18.6,0,5.6,0,1.2,0,0.0,1009.7,14.592
14-sep-2012,0,18.3,0,10.1,0,9.0,0,1.5,1007.9,15.987
15-sep-2012,0,17.1,0,11.2,0,5.1,0,0.0,1009.3,15.220
16-sep-2012,0,18.5,0,8.9,0,10.3,0,2.3,1003.4,15.552
17-sep-2012,0,16.1,0,8.4,0,3.8,0,0.1,1002.8,13.535
18-sep-2012,0,14.9,0,6.2,0,1.3,0,0.9,1010.0,12.650
19-sep-2012,0,15.5,0,4.7,0,-0.8,0,0.4,1015.8,11.948
20-sep-2012,0,15.9,0,10.1,0,6.6,0,0.4,1011.6,13.767
21-sep-2012,0,13.9,0,3.3,0,5.9,0,5.2,1012.8,13.485
22-sep-2012,0,14.5,0,1.7,0,-3.0,0,0.0,1013.3,10.575
23-sep-2012,0,14.4,0,3.0,0,-1.6,0,0.1,1002.1,10.275
24-sep-2012,0,10.4,0,8.5,0,4.2,0,32.6,987.0,10.955
25-sep-2012,0,11.0,0,8.5,0,8.2,0,12.8,980.0,10.855
26-sep-2012,0,15.2,0,7.1,0,8.8,0,11.3,991.2,11.900
27-sep-2012,0,13.7,0,6.6,0,1.9,0,0.0,1003.0,11.257
28-sep-2012,0,14.5,0,6.9,0,4.0,0,3.9,1005.2,11.825
29-sep-2012,0,15.6,0,5.4,0,0.4,0,0.1,1010.8,10.778
30-sep-2012,0,17.0,0,10.1,0,9.8,0,1.9,1005.1,13.450
01-oct-2012,0,15.5,0,8.5,0,3.3,0,0.9,1000.7,12.307
02-oct-2012,0,15.6,0,7.4,0,3.9,0,1.6,995.0,11.435
03-oct-2012,0,13.6,0,5.3,0,2.2,0,3.5,995.3,10.312
04-oct-2012,0,13.6,0,6.4,0,-0.3,0,3.6,998.2,11.140
05-oct-2012,0,12.2,0,5.9,0,1.3,0,0.1,999.7,10.195
06-oct-2012,0,15.2,0,3.2,0,-1.8,0,0.0,1009.3,9.889
07-oct-2012,0,13.2,0,3.2,0,-1.4,0,0.0,1014.8,10.040
08-oct-2012,0,12.4,0,6.4,0,8.0,0,3.6,1010.7,11.163
09-oct-2012,0,13.4,0,2.3,0,-2.4,0,0.0,1010.7,9.167
10-oct-2012,0,14.8,0,3.2,0,-1.8,0,0.0,1004.7,9.990
11-oct-2012,0,13.9,0,5.3,0,11.5,0,9.5,996.3,11.953
12-oct-2012,0,13.2,0,3.7,0,-0.9,0,0.1,999.8,9.300
13-oct-2012,0,12.5,0,2.5,0,-2.3,0,0.4,999.3,8.198
14-oct-2012,0,10.5,0,3.3,0,-2.8,0,5.1,998.0,8.134
15-oct-2012,0,11.0,0,5.5,0,1.3,0,3.6,990.1,9.793
16-oct-2012,0,13.0,0,5.5,0,2.7,0,0.5,986.9,9.997
17-oct-2012,0,13.1,0,5.8,0,0.2,0,24.0,983.1,10.055
18-oct-2012,0,15.3,0,6.4,0,3.5,0,5.0,988.5,10.075
19-oct-2012,0,12.9,0,4.7,0,-0.1,0,0.1,999.7,10.065
20-oct-2012,0,15.1,0,7.6,0,7.2,0,0.0,1006.5,10.960
21-oct-2012,0,13.8,0,5.3,0,-0.8,0,0.0,1012.4,8.762
22-oct-2012,0,14.8,0,5.4,0,-0.1,0,0.0,1016.8,9.472
23-oct-2012,0,12.6,0,11.5,0,9.7,0,1.2,1020.4,11.592
24-oct-2012,0,13.1,0,11.6,0,11.0,0,0.4,1017.3,11.783
25-oct-2012,0,12.4,0,9.8,0,10.6,0,0.3,1013.4,11.398
26-oct-2012,0,9.8,0,1.9,0,4.8,0,1.3,1015.0,8.601
27-oct-2012,0,8.8,0,0.1,0,-3.6,0,0.0,1018.4,5.741
28-oct-2012,0,8.6,0,6.0,0,-1.7,0,3.2,1006.8,7.927
29-oct-2012,0,9.3,0,2.9,0,-0.8,0,0.0,1002.6,8.090
30-oct-2012,0,10.1,0,2.4,0,-2.9,0,0.1,994.4,6.887
31-oct-2012,0,8.7,0,0.7,0,4.8,0,4.6,977.1,7.400
01-nov-2012,0,7.3,0,0.5,0,-5.2,0,1.3,972.9,5.325
02-nov-2012,0,8.8,0,1.9,0,-1.2,0,0.3,980.4,4.996
03-nov-2012,0,7.9,0,0.5,0,-5.6,0,0.0,984.9,3.663
04-nov-2012,0,8.3,0,5.2,0,-1.1,0,5.1,988.4,4.990
05-nov-2012,0,10.1,0,1.4,0,-4.1,0,0.0,1004.7,4.682
06-nov-2012,0,11.6,0,2.3,0,-4.1,0,0.1,1016.8,5.741
07-nov-2012,0,11.5,0,8.1,0,2.7,0,0.2,1016.0,7.941
08-nov-2012,0,11.0,0,6.9,0,2.0,0,0.0,1009.4,8.118
09-nov-2012,0,10.4,0,4.9,0,1.7,0,5.1,998.1,7.827
10-nov-2012,0,8.8,0,2.4,0,-3.5,0,0.2,992.7,5.064
11-nov-2012,0,8.6,0,1.7,0,-3.0,0,0.6,1003.8,4.388
12-nov-2012,0,14.2,0,6.2,0,-1.0,0,1.3,1007.4,8.328
13-nov-2012,0,14.0,0,12.1,0,7.7,0,1.0,1011.5,10.182
14-nov-2012,0,14.0,0,5.8,0,6.7,0,0.0,1016.3,10.040
15-nov-2012,0,13.1,0,5.9,0,0.2,0,0.0,1015.0,8.512
16-nov-2012,0,8.3,0,4.2,0,-0.3,0,0.4,1006.7,7.253
17-nov-2012,0,8.0,0,2.7,0,-0.8,0,0.6,1003.0,6.327
18-nov-2012,0,11.5,0,-0.5,0,-6.2,0,3.4,1000.2,4.051
19-nov-2012,0,14.5,0,8.9,0,-2.2,0,1.8,991.1,8.625
20-nov-2012,0,13.3,0,6.8,0,2.4,0,0.0,993.0,7.855
21-nov-2012,0,11.0,0,2.9,0,-1.4,0,2.6,998.2,5.632
22-nov-2012,0,12.7,0,5.3,0,-0.6,0,7.0,991.8,6.906
23-nov-2012,0,7.9,0,0.4,0,-2.0,0,0.0,1000.8,3.915
24-nov-2012,0,5.6,0,-1.7,0,-6.2,0,5.5,1002.1,2.433
25-nov-2012,0,6.0,0,-0.1,0,-3.0,0,21.0,994.9,3.888
26-nov-2012,0,7.6,0,4.2,0,-2.3,0,8.2,1000.2,4.676
27-nov-2012,0,6.9,0,0.8,0,-1.4,0,0.0,1010.0,2.612
28-nov-2012,0,7.0,0,-1.4,0,-6.8,0,0.0,1015.2,1.359
29-nov-2012,0,4.6,0,-0.6,0,-6.7,0,0.0,1010.4,0.922
30-nov-2012,0,7.9,0,-1.0,0,-5.8,0,0.0,1007.7,1.138
01-dec-2012,0,5.2,0,-0.1,0,-5.6,0,0.0,1012.0,1.358
02-dec-2012,0,9.9,0,-0.8,0,-7.0,0,3.9,1006.9,1.574
03-dec-2012,0,9.9,0,2.3,0,-0.2,0,0.5,1000.9,3.314
04-dec-2012,0,6.1,0,1.8,0,-1.8,0,0.1,998.4,2.105
05-dec-2012,0,3.8,0,-1.4,0,-7.3,0,0.5,1006.4,1.901
06-dec-2012,0,6.5,0,-1.2,0,-7.2,0,7.0,1001.9,1.963
07-dec-2012,0,7.4,0,0.7,0,-1.7,0,0.6,1006.2,1.792
08-dec-2012,0,7.4,0,-0.3,0,-6.2,0,0.1,1019.4,2.016
09-dec-2012,0,8.1,0,0.0,0,-1.5,0,0.0,1017.3,4.181
10-dec-2012,0,5.4,0,-2.4,0,-8.6,0,0.0,1021.2,1.531
11-dec-2012,0,3.7,0,-3.4,0,-8.9,0,0.0,1021.4,0.805
12-dec-2012,0,6.7,0,-1.4,0,-7.6,0,0.2,1009.9,0.605
13-dec-2012,0,5.3,0,-0.9,0,-6.6,0,0.0,993.6,1.141
14-dec-2012,0,8.2,0,5.0,0,-2.9,0,2.3,975.4,4.053
15-dec-2012,0,9.1,0,4.8,0,1.3,0,0.1,979.0,3.609
16-dec-2012,0,9.8,0,4.5,0,-2.2,0,2.0,985.9,2.618
17-dec-2012,0,7.7,0,5.7,0,0.5,0,2.0,995.2,4.060
18-dec-2012,0,7.7,0,2.1,0,-2.9,0,0.0,1007.8,3.667
19-dec-2012,0,9.9,0,6.7,0,-0.5,0,2.7,1002.6,5.379
20-dec-2012,0,8.3,0,6.2,0,3.6,0,2.0,994.6,6.282
21-dec-2012,0,8.9,0,4.2,0,1.3,0,2.2,1000.5,6.055
22-dec-2012,0,14.1,0,8.1,0,-0.7,0,6.1,990.1,7.677
23-dec-2012,0,13.0,0,6.5,0,4.3,0,0.5,988.5,7.021
24-dec-2012,0,9.4,0,5.2,0,1.2,0,0.2,988.9,5.552
25-dec-2012,0,7.5,0,3.6,0,-1.3,0,1.6,987.6,4.717
26-dec-2012,0,8.8,0,4.5,0,-0.5,0,2.5,991.1,3.851
27-dec-2012,0,7.2,0,3.4,0,-0.2,0,0.9,998.6,3.247
28-dec-2012,0,12.9,0,5.5,0,-0.8,0,3.5,996.7,6.411
29-dec-2012,0,10.2,0,2.7,0,2.0,0,1.3,988.6,6.107
30-dec-2012,0,11.0,0,2.2,0,-0.5,0,2.0,994.0,4.272
31-dec-2012,0,11.1,0,2.9,0,1.5,0,2.7,989.6,6.202
01-jan-2013,0,6.2,0,1.8,0,-2.2,0,0.1,1003.6,2.998
02-jan-2013,0,12.2,0,5.7,0,-1.6,0,0.0,1016.0,6.214
03-jan-2013,0,12.9,0,10.4,0,8.7,0,0.0,1024.0,8.533
04-jan-2013,0,11.0,0,4.5,0,1.1,0,0.0,1027.4,7.775
05-jan-2013,0,12.0,0,4.0,0,-0.8,0,0.0,1023.9,6.516
06-jan-2013,0,11.2,0,4.2,0,-0.9,0,0.1,1021.6,6.551
07-jan-2013,0,12.0,0,8.6,0,5.6,0,1.7,1014.2,8.020
08-jan-2013,0,12.3,0,1.2,0,8.6,0,1.0,1014.8,8.004
09-jan-2013,0,6.0,0,-1.9,0,-7.5,0,0.0,1015.5,2.842
10-jan-2013,0,6.6,0,-2.1,0,-8.0,0,1.6,1009.9,2.148
11-jan-2013,0,8.0,0,-1.1,0,-7.4,0,0.0,1007.7,2.080
12-jan-2013,0,7.4,0,3.5,0,-2.3,0,0.1,1007.4,3.720
13-jan-2013,0,3.6,0,-1.7,0,-6.7,0,1.2,1014.2,2.406
14-jan-2013,0,5.9,0,0.6,0,-3.5,0,2.0,1010.0,3.125
15-jan-2013,0,4.1,0,-1.2,0,-6.5,0,0.0,1004.8,1.559
16-jan-2013,0,5.6,0,3.6,0,-3.7,0,3.9,1003.3,2.681
17-jan-2013,0,8.8,0,4.2,0,-0.5,0,0.8,1000.2,4.729
18-jan-2013,0,5.3,0,1.5,0,0.2,0,18.3,989.7,3.841
19-jan-2013,0,3.9,0,1.5,0,0.8,0,2.0,991.4,3.507
20-jan-2013,0,3.2,0,1.9,0,0.1,0,0.1,992.7,2.514
21-jan-2013,0,3.2,0,-0.6,0,-0.1,0,8.6,988.5,2.079
22-jan-2013,0,1.7,0,-3.9,0,-9.4,0,0.0,995.4,1.286
23-jan-2013,0,4.1,0,-1.4,0,-6.9,0,0.1,1003.2,1.444
24-jan-2013,0,5.5,0,1.4,0,-0.5,0,0.0,1008.0,2.596
25-jan-2013,0,8.7,0,4.8,0,1.1,0,18.4,997.8,4.385
26-jan-2013,0,12.1,0,2.1,0,-4.1,0,1.7,987.8,3.980
27-jan-2013,0,11.9,0,2.3,0,-1.9,0,5.9,983.6,4.628
28-jan-2013,0,10.9,0,2.5,0,-1.3,0,1.5,986.7,3.539
29-jan-2013,0,14.1,0,6.4,0,0.9,0,3.6,986.3,5.971
30-jan-2013,0,9.4,0,5.0,0,1.5,0,3.8,996.0,4.924
31-jan-2013,0,10.0,0,4.3,0,1.2,0,7.1,997.8,4.746
01-feb-2013,0,7.2,0,1.0,0,-0.3,0,0.0,999.1,3.765
02-feb-2013,0,6.6,0,-0.8,0,-7.5,0,0.0,1013.5,2.243
03-feb-2013,0,10.7,0,4.7,0,-6.1,0,2.7,1010.2,5.306
04-feb-2013,0,9.6,0,0.6,0,2.5,0,3.6,1003.7,5.692
05-feb-2013,0,6.9,0,-0.1,0,-2.9,0,0.7,996.5,3.278
06-feb-2013,0,6.7,0,-0.3,0,-4.4,0,0.0,1010.7,2.551
07-feb-2013,0,7.0,0,0.1,0,-7.1,0,5.7,1013.6,2.201
08-feb-2013,0,7.8,0,3.2,0,-0.9,0,0.0,1018.5,3.673
09-feb-2013,0,10.1,0,4.8,0,0.7,0,2.8,1008.6,5.664
10-feb-2013,0,7.3,0,4.4,0,3.0,0,19.2,991.6,5.976
11-feb-2013,0,4.7,0,3.5,0,3.1,0,1.8,994.5,4.900
12-feb-2013,0,5.5,0,3.4,0,2.6,0,1.4,1007.2,4.948
13-feb-2013,0,12.3,0,5.2,0,3.3,0,7.0,1003.9,6.424
14-feb-2013,0,10.2,0,4.1,0,-0.1,0,0.2,1005.7,5.946
15-feb-2013,0,10.4,0,3.0,0,-1.5,0,0.0,1013.3,4.953
16-feb-2013,0,12.6,0,4.1,0,-1.7,0,0.6,1012.6,6.654
17-feb-2013,0,10.3,0,5.4,0,4.3,0,0.0,1010.2,6.941
18-feb-2013,0,8.7,0,3.1,0,-0.9,0,0.0,1011.2,5.313
19-feb-2013,0,8.7,0,-2.2,0,-7.9,0,0.0,1012.3,3.911
20-feb-2013,0,8.0,0,0.9,0,-5.6,0,0.0,1013.7,3.752
21-feb-2013,0,4.2,0,1.8,0,1.2,0,0.0,1016.0,3.733
22-feb-2013,0,2.8,0,1.0,0,-1.8,0,0.0,1017.1,2.741
23-feb-2013,0,2.8,0,0.9,0,-0.6,0,0.3,1020.0,2.604
24-feb-2013,0,5.1,0,-1.4,0,-7.5,0,0.6,1023.7,2.295
25-feb-2013,0,7.4,0,-2.3,0,-7.1,0,0.0,1027.6,2.950
26-feb-2013,0,6.4,0,-1.3,0,-6.9,0,0.0,1030.4,3.224
27-feb-2013,0,7.0,0,1.7,0,3.8,0,0.0,1031.9,5.033
28-feb-2013,0,7.0,0,-0.0,0,-4.0,0,0.0,1028.9,4.597
01-mar-2013,0,8.9,0,0.0,0,-5.2,0,0.0,1027.1,5.102
02-mar-2013,0,7.8,0,-3.0,0,-8.5,0,0.0,1023.3,4.036
03-mar-2013,0,8.9,0,3.1,0,1.4,0,0.0,1016.0,5.565
04-mar-2013,0,7.5,0,0.2,0,-3.3,0,0.0,1006.4,5.186
05-mar-2013,0,9.4,0,-2.7,0,-7.7,0,0.0,998.1,4.443
06-mar-2013,0,8.6,0,5.1,0,2.4,0,13.2,993.6,6.255
07-mar-2013,0,8.0,0,6.9,0,6.3,0,9.0,989.1,6.901
08-mar-2013,0,10.0,0,7.0,0,6.7,0,3.5,989.5,7.803
09-mar-2013,0,7.9,0,4.5,0,6.9,0,3.9,996.6,7.331
10-mar-2013,0,4.6,0,1.1,0,2.7,0,0.2,1004.2,4.664
11-mar-2013,0,2.7,0,-1.9,0,-2.5,0,1.0,1010.4,2.358
12-mar-2013,0,5.0,0,-2.0,0,-5.3,0,0.0,1011.7,3.174
13-mar-2013,0,8.6,0,-1.3,0,-7.8,0,0.6,1010.9,3.824
14-mar-2013,0,9.1,0,-1.9,0,-8.5,0,1.4,1006.8,4.204
15-mar-2013,0,10.6,0,-0.3,0,1.4,0,0.9,994.4,6.210
16-mar-2013,0,8.8,0,-2.3,0,-7.1,0,0.0,986.9,4.956
17-mar-2013,0,5.7,0,0.1,0,-4.9,0,7.9,983.5,3.865
18-mar-2013,0,7.4,0,0.6,0,-4.2,0,4.6,986.8,4.727
19-mar-2013,0,3.8,0,0.7,0,0.5,0,5.1,992.8,4.183
20-mar-2013,0,7.3,0,0.3,0,-2.9,0,0.2,1000.3,5.001
21-mar-2013,0,6.0,0,3.6,0,-2.0,0,16.5,1001.1,4.570
22-mar-2013,0,5.2,0,3.2,0,3.5,0,18.3,996.7,4.693
23-mar-2013,0,4.2,0,2.4,0,2.7,0,0.7,1003.6,4.207
24-mar-2013,0,2.6,0,1.4,0,0.9,0,0.0,1009.8,2.705
25-mar-2013,0,3.8,0,1.5,0,-0.1,0,0.0,1012.9,2.334
26-mar-2013,0,3.9,0,-0.1,0,-0.8,0,2.8,1012.2,2.518
27-mar-2013,0,3.3,0,-0.3,0,-2.7,0,5.3,1010.4,1.895
28-mar-2013,0,5.2,0,-0.6,0,-2.1,0,2.0,1009.0,3.305
29-mar-2013,0,4.3,0,1.4,0,-1.2,0,0.0,1005.9,4.062
30-mar-2013,0,5.6,0,0.6,0,-2.4,0,0.0,1007.0,4.643
31-mar-2013,0,5.0,0,2.6,0,-5.7,0,0.0,1006.2,3.731
01-apr-2013,0,4.3,0,2.2,0,-2.1,0,0.0,1006.3,2.827
02-apr-2013,0,7.1,0,0.9,0,-3.4,0,0.0,1012.0,4.549
03-apr-2013,0,7.3,0,0.8,0,-5.7,0,0.0,1016.5,5.069
04-apr-2013,0,7.8,0,-1.5,0,-8.9,0,0.0,1016.7,4.935
05-apr-2013,0,6.9,0,-1.7,0,-6.2,0,1.0,1018.2,4.776
06-apr-2013,0,9.2,0,-3.8,0,-9.6,0,0.0,1019.3,5.534
07-apr-2013,0,8.3,0,-0.9,0,-7.7,0,0.0,1010.2,5.669
08-apr-2013,0,9.0,0,4.1,0,-2.3,0,0.0,998.1,7.059
09-apr-2013,0,7.2,0,2.8,0,-0.5,0,0.0,995.0,5.648
10-apr-2013,0,8.9,0,4.3,0,-2.6,0,0.5,994.6,6.349
11-apr-2013,0,9.6,0,5.7,0,1.3,0,14.2,988.5,7.337
12-apr-2013,0,12.2,0,4.5,0,-0.1,0,0.8,992.8,8.750
13-apr-2013,0,14.0,0,2.7,0,-3.1,0,0.3,994.8,8.060
14-apr-2013,0,14.6,0,9.3,0,8.3,0,3.0,992.5,11.090
15-apr-2013,0,16.6,0,9.6,0,5.4,0,0.3,998.1,11.340
16-apr-2013,0,14.9,0,5.8,0,5.4,0,0.1,999.9,11.735
17-apr-2013,0,15.2,0,8.4,0,-0.1,0,1.0,994.8,11.552
18-apr-2013,0,11.9,0,5.3,0,4.1,0,6.8,1000.1,10.650
19-apr-2013,0,13.7,0,3.3,0,-1.2,0,0.1,1020.6,10.275
20-apr-2013,0,14.2,0,2.1,0,-2.2,0,0.0,1021.2,9.792
21-apr-2013,0,13.6,0,5.9,0,3.9,0,3.1,1012.4,11.140
22-apr-2013,0,15.8,0,6.2,0,0.3,0,0.3,1006.4,11.035
23-apr-2013,0,17.0,0,7.6,0,3.5,0,0.0,1011.7,12.440
24-apr-2013,0,14.6,0,7.3,0,5.3,0,4.8,1015.1,12.455
25-apr-2013,0,13.1,0,4.4,0,7.3,0,8.6,1015.6,11.788
26-apr-2013,0,10.7,0,2.0,0,-0.6,0,0.6,1013.9,10.097
27-apr-2013,0,11.3,0,2.5,0,-0.5,0,0.0,1015.1,10.370
28-apr-2013,0,13.1,0,4.3,0,4.4,0,0.7,1009.2,11.198
29-apr-2013,0,13.6,0,3.6,0,1.0,0,0.2,1013.6,11.115
30-apr-2013,0,11.9,0,1.6,0,-3.5,0,0.0,1021.1,10.615
01-may-2013,0,15.7,0,3.5,0,-2.2,0,0.1,1019.6,12.315
02-may-2013,0,16.4,0,2.7,0,-2.5,0,0.0,1017.3,13.125
03-may-2013,0,14.8,0,8.6,0,8.2,0,2.2,1009.9,12.990
04-may-2013,0,15.8,0,7.5,0,5.1,0,0.3,1007.2,13.540
05-may-2013,0,17.5,0,10.6,0,8.3,0,0.0,1011.8,15.185
06-may-2013,0,18.8,0,7.4,0,7.6,0,0.3,1011.7,16.972
07-may-2013,0,17.7,0,6.2,0,1.6,0,0.1,1004.6,16.532
08-may-2013,0,16.6,0,7.7,0,9.6,0,7.6,992.6,14.922
09-may-2013,0,13.2,0,7.7,0,4.5,0,3.4,989.8,12.052
10-may-2013,0,14.7,0,5.7,0,6.7,0,2.4,998.9,13.240
11-may-2013,0,12.1,0,5.1,0,1.0,0,3.2,1004.4,12.635
12-may-2013,0,15.1,0,5.0,0,1.1,0,1.3,1006.1,12.045
13-may-2013,0,11.8,0,4.8,0,2.1,0,1.8,1002.6,12.140
14-may-2013,0,14.5,0,3.8,0,-0.1,0,0.0,994.7,12.422
15-may-2013,0,12.5,0,4.4,0,0.9,0,1.2,993.0,12.757
16-may-2013,0,10.3,0,2.1,0,-1.9,0,0.9,995.5,11.370
17-may-2013,0,13.6,0,1.2,0,-3.2,0,0.0,1003.0,12.163
18-may-2013,0,12.1,0,6.6,0,3.0,0,1.1,1004.3,12.375
19-may-2013,0,16.0,0,8.6,0,7.3,0,0.1,1007.6,15.740
20-may-2013,0,15.4,0,9.8,0,9.1,0,0.0,1013.1,15.307
21-may-2013,0,17.8,0,8.6,0,8.5,0,0.0,1015.8,16.350
22-may-2013,0,14.2,0,6.8,0,4.1,0,0.0,1018.1,16.045
23-may-2013,0,11.8,0,3.8,0,-0.6,0,0.0,1015.0,13.693
24-may-2013,0,14.1,0,4.3,0,2.3,0,0.1,1014.8,14.120
25-may-2013,0,16.2,0,2.8,0,-1.5,0,0.1,1016.8,15.958
26-may-2013,0,17.9,0,9.5,0,5.3,0,0.7,1008.8,17.835
27-may-2013,0,14.6,0,5.7,0,8.4,0,8.4,996.4,15.948
28-may-2013,0,14.3,0,4.5,0,-1.0,0,3.2,996.8,14.725
29-may-2013,0,19.5,0,9.1,0,8.4,0,3.9,1005.0,16.337
30-may-2013,0,20.4,0,8.4,0,3.4,0,0.0,1012.8,17.858
31-may-2013,0,16.1,0,5.8,0,1.1,0,0.0,1017.9,16.513
01-jun-2013,0,15.2,0,5.0,0,-0.6,0,0.4,1022.2,15.398
02-jun-2013,0,17.2,0,7.1,0,2.0,0,0.0,1024.8,16.190
03-jun-2013,0,19.0,0,9.0,0,8.7,0,0.0,1026.6,19.135
04-jun-2013,0,19.2,0,7.9,0,2.5,0,0.0,1022.7,19.512
